Data As Of,Jurisdiction of Occurrence,MMWR Year,MMWR Week,Week Ending Date,All Cause,Natural Cause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
2/8/2023,New Mexico,2020,17,4/25/2020,407.00,362.00,,67.00,20.00,,,18.00,,,,73.00,16.00,48.00,44.00,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,18,5/2/2020,420.00,371.00,,54.00,11.00,11.00,,13.00,,,,82.00,15.00,77.00,75.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,19,5/9/2020,442.00,387.00,,57.00,19.00,14.00,,16.00,,,,96.00,19.00,69.00,67.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,20,5/16/2020,474.00,410.00,,72.00,18.00,12.00,,19.00,,12.00,,79.00,15.00,68.00,59.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,21,5/23/2020,396.00,349.00,,70.00,16.00,10.00,,25.00,11.00,,,55.00,13.00,44.00,41.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,22,5/30/2020,433.00,379.00,,63.00,17.00,,,16.00,,,0.00,97.00,18.00,55.00,51.00,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
2/8/2023,New Mexico,2020,23,6/6/2020,448.00,381.00,,68.00,18.00,14.00,,20.00,,,,85.00,16.00,37.00,35.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,24,6/13/2020,445.00,396.00,,69.00,10.00,13.00,,26.00,,11.00,,85.00,18.00,36.00,34.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,25,6/20/2020,417.00,357.00,,59.00,16.00,,,25.00,,,,86.00,11.00,32.00,30.00,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,26,6/27/2020,399.00,343.00,,62.00,,14.00,,14.00,,12.00,,81.00,19.00,21.00,20.00,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,27,7/4/2020,448.00,397.00,,93.00,15.00,13.00,,23.00,,,,87.00,16.00,28.00,27.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,28,7/11/2020,408.00,364.00,,75.00,17.00,15.00,,23.00,,,,85.00,18.00,29.00,24.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,29,7/18/2020,402.00,332.00,,62.00,,16.00,,20.00,,,,64.00,15.00,32.00,31.00,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,30,7/25/2020,435.00,382.00,,53.00,16.00,17.00,,15.00,,,,73.00,19.00,50.00,49.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,31,8/1/2020,407.00,354.00,,70.00,18.00,17.00,,14.00,,,,71.00,20.00,44.00,41.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,32,8/8/2020,433.00,382.00,,67.00,17.00,21.00,,16.00,,,,88.00,17.00,28.00,26.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,33,8/15/2020,394.00,347.00,,70.00,19.00,12.00,,17.00,,,,67.00,17.00,21.00,19.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,34,8/22/2020,411.00,343.00,,64.00,20.00,12.00,,19.00,,,,84.00,12.00,21.00,17.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,35,8/29/2020,397.00,349.00,,80.00,19.00,17.00,,17.00,,,,72.00,17.00,19.00,17.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,36,9/5/2020,376.00,304.00,0.00,61.00,,17.00,,17.00,,,,55.00,17.00,11.00,10.00,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,37,9/12/2020,400.00,347.00,,60.00,18.00,13.00,,13.00,,,,81.00,21.00,,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
2/8/2023,New Mexico,2020,38,9/19/2020,398.00,332.00,,75.00,16.00,15.00,,12.00,,,,70.00,19.00,10.00,10.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,39,9/26/2020,399.00,358.00,,86.00,10.00,12.00,,20.00,,,,75.00,25.00,12.00,12.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,40,10/3/2020,388.00,338.00,,64.00,18.00,18.00,,14.00,,,,68.00,19.00,17.00,14.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,41,10/10/2020,389.00,355.00,,68.00,18.00,14.00,,24.00,,,,76.00,13.00,16.00,15.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,42,10/17/2020,406.00,348.00,,90.00,12.00,16.00,,16.00,,,0.00,82.00,15.00,21.00,20.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
2/8/2023,New Mexico,2020,43,10/24/2020,434.00,384.00,,81.00,19.00,11.00,11.00,19.00,,,,75.00,15.00,51.00,49.00,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,44,10/31/2020,460.00,407.00,,65.00,12.00,11.00,,18.00,,,,76.00,14.00,76.00,72.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,45,11/7/2020,519.00,467.00,,66.00,11.00,16.00,10.00,29.00,,,,66.00,23.00,133.00,125.00,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,46,11/14/2020,577.00,514.00,,53.00,17.00,16.00,,24.00,,,,81.00,14.00,185.00,175.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,47,11/21/2020,587.00,530.00,,82.00,12.00,11.00,,25.00,,,,72.00,14.00,190.00,186.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,48,11/28/2020,601.00,549.00,,65.00,11.00,14.00,,26.00,,,,76.00,20.00,211.00,199.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,49,12/5/2020,662.00,606.00,,78.00,16.00,15.00,,22.00,,,,80.00,17.00,256.00,243.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,50,12/12/2020,687.00,629.00,,62.00,23.00,15.00,,34.00,,,,94.00,21.00,280.00,262.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,51,12/19/2020,662.00,610.00,,68.00,14.00,18.00,12.00,17.00,,,,94.00,21.00,244.00,230.00,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2020,52,12/26/2020,626.00,570.00,,70.00,13.00,18.00,,26.00,,,0.00,79.00,20.00,199.00,192.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
2/8/2023,New Mexico,2020,53,1/2/2021,607.00,557.00,,68.00,16.00,18.00,,23.00,,,,102.00,12.00,190.00,180.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,1,1/9/2021,592.00,534.00,,69.00,22.00,10.00,,11.00,,,,102.00,12.00,192.00,184.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,2,1/16/2021,540.00,487.00,,49.00,16.00,,,24.00,,,,90.00,16.00,178.00,160.00,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,3,1/23/2021,535.00,491.00,,77.00,16.00,12.00,,20.00,,,,83.00,17.00,152.00,141.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,4,1/30/2021,485.00,430.00,0.00,69.00,17.00,10.00,,17.00,,,,83.00,19.00,110.00,96.00,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,5,2/6/2021,476.00,412.00,,65.00,11.00,,,15.00,,,,82.00,17.00,112.00,99.00,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,6,2/13/2021,475.00,411.00,,69.00,18.00,10.00,,24.00,,12.00,,69.00,28.00,83.00,71.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,7,2/20/2021,443.00,375.00,,55.00,15.00,10.00,,15.00,,,,86.00,12.00,67.00,65.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,8,2/27/2021,463.00,410.00,,83.00,10.00,13.00,,22.00,,,,69.00,25.00,54.00,48.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,9,3/6/2021,453.00,410.00,,86.00,11.00,14.00,,16.00,,,,86.00,15.00,51.00,46.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,10,3/13/2021,412.00,355.00,,70.00,18.00,,,22.00,,,,81.00,16.00,33.00,26.00,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,11,3/20/2021,450.00,399.00,,82.00,23.00,10.00,,28.00,,,,72.00,14.00,28.00,24.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,12,3/27/2021,444.00,379.00,,73.00,10.00,13.00,,23.00,,,,78.00,,28.00,24.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2/8/2023,New Mexico,2021,13,4/3/2021,446.00,383.00,,74.00,12.00,14.00,10.00,13.00,,,,91.00,13.00,26.00,20.00,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,14,4/10/2021,425.00,365.00,,74.00,,14.00,,21.00,10.00,,,77.00,17.00,16.00,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9)
2/8/2023,New Mexico,2021,15,4/17/2021,439.00,361.00,,63.00,19.00,16.00,,17.00,,,,83.00,17.00,16.00,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9)
2/8/2023,New Mexico,2021,16,4/24/2021,415.00,354.00,,65.00,13.00,15.00,,16.00,,,,86.00,20.00,16.00,11.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,17,5/1/2021,396.00,338.00,,69.00,11.00,,,21.00,10.00,,,79.00,13.00,15.00,13.00,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,18,5/8/2021,427.00,356.00,,76.00,19.00,21.00,,14.00,,,,71.00,,13.00,10.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2/8/2023,New Mexico,2021,19,5/15/2021,441.00,375.00,,92.00,18.00,15.00,,13.00,,,,75.00,25.00,16.00,12.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,20,5/22/2021,410.00,354.00,,79.00,11.00,11.00,,17.00,11.00,0.00,,71.00,19.00,22.00,20.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,21,5/29/2021,408.00,354.00,,63.00,12.00,16.00,,25.00,,,,75.00,17.00,25.00,23.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,22,6/5/2021,412.00,349.00,,73.00,13.00,,,22.00,,,,70.00,17.00,11.00,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9)
2/8/2023,New Mexico,2021,23,6/12/2021,361.00,297.00,,69.00,13.00,,,18.00,,,,55.00,22.00,10.00,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9)
2/8/2023,New Mexico,2021,24,6/19/2021,425.00,352.00,,75.00,12.00,,,26.00,,13.00,,65.00,11.00,21.00,17.00,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,25,6/26/2021,411.00,347.00,,71.00,11.00,10.00,,25.00,,,0.00,72.00,17.00,17.00,13.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
2/8/2023,New Mexico,2021,26,7/3/2021,411.00,349.00,,53.00,19.00,10.00,,22.00,12.00,,,66.00,19.00,14.00,11.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,27,7/10/2021,388.00,329.00,,63.00,15.00,,,14.00,,,,76.00,16.00,11.00,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9)
2/8/2023,New Mexico,2021,28,7/17/2021,404.00,344.00,,77.00,16.00,,,19.00,10.00,,,76.00,14.00,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
2/8/2023,New Mexico,2021,29,7/24/2021,398.00,335.00,,63.00,18.00,10.00,,22.00,,,,75.00,19.00,11.00,,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9)
2/8/2023,New Mexico,2021,30,7/31/2021,389.00,318.00,,75.00,16.00,,11.00,21.00,,,,65.00,17.00,12.00,10.00,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,31,8/7/2021,409.00,336.00,,65.00,17.00,10.00,,21.00,,,,76.00,23.00,29.00,27.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,32,8/14/2021,452.00,386.00,,67.00,18.00,10.00,,23.00,,,,66.00,13.00,48.00,47.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,33,8/21/2021,454.00,401.00,,76.00,16.00,11.00,,16.00,,,,87.00,16.00,55.00,49.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,34,8/28/2021,463.00,393.00,,59.00,13.00,,,16.00,,10.00,,68.00,21.00,82.00,77.00,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,35,9/4/2021,463.00,398.00,,81.00,,,,17.00,,,,75.00,13.00,78.00,74.00,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,36,9/11/2021,534.00,454.00,,91.00,21.00,14.00,,20.00,10.00,,,74.00,14.00,101.00,91.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,37,9/18/2021,489.00,423.00,,87.00,13.00,20.00,,18.00,,,,56.00,18.00,82.00,74.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,38,9/25/2021,463.00,401.00,,73.00,14.00,12.00,,19.00,,,,87.00,21.00,66.00,59.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,39,10/2/2021,490.00,432.00,,62.00,22.00,15.00,,22.00,,,,85.00,21.00,75.00,69.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,40,10/9/2021,470.00,401.00,,60.00,20.00,14.00,,16.00,,,,86.00,13.00,74.00,70.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,41,10/16/2021,465.00,410.00,,66.00,15.00,15.00,,18.00,,,,85.00,19.00,72.00,67.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,42,10/23/2021,490.00,438.00,,68.00,23.00,15.00,,18.00,,,,79.00,21.00,71.00,67.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,43,10/30/2021,466.00,417.00,,74.00,12.00,10.00,,14.00,11.00,10.00,,79.00,15.00,81.00,73.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,44,11/6/2021,567.00,505.00,,73.00,12.00,17.00,,18.00,10.00,13.00,,93.00,20.00,111.00,101.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,45,11/13/2021,504.00,455.00,,63.00,19.00,13.00,,21.00,,,,77.00,20.00,123.00,118.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,46,11/20/2021,560.00,493.00,,59.00,18.00,16.00,11.00,20.00,,,0.00,87.00,10.00,151.00,144.00,,,Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,
2/8/2023,New Mexico,2021,47,11/27/2021,528.00,468.00,,62.00,16.00,14.00,,17.00,11.00,,,76.00,17.00,148.00,140.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,48,12/4/2021,569.00,512.00,,77.00,20.00,14.00,,26.00,,,,68.00,25.00,159.00,144.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,49,12/11/2021,659.00,600.00,,87.00,12.00,,,19.00,12.00,10.00,,110.00,23.00,199.00,188.00,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,50,12/18/2021,593.00,533.00,,78.00,14.00,18.00,,16.00,12.00,11.00,,79.00,23.00,173.00,157.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,51,12/25/2021,613.00,554.00,,81.00,20.00,16.00,,20.00,11.00,,,88.00,20.00,164.00,156.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2021,52,1/1/2022,638.00,589.00,,89.00,21.00,,,23.00,,,,120.00,19.00,166.00,151.00,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2022,1,1/8/2022,629.00,567.00,,69.00,21.00,17.00,,31.00,11.00,,,114.00,27.00,131.00,111.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2022,2,1/15/2022,602.00,554.00,,76.00,18.00,19.00,,20.00,,,,97.00,26.00,153.00,137.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2022,3,1/22/2022,574.00,519.00,,73.00,17.00,14.00,,23.00,,,,80.00,18.00,158.00,146.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2/8/2023,New Mexico,2022,4,1/29/2022,582.00,523.00,,62.00,20.00,10.00,,19.00,,,,123.00,17.00,170.00,150.00,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
